"","KEY","STATECD","COUNTYCD","PLOT","t0","t1","t2","t3","N_REM","CONDITION","subplot_list"
"4559","55_75_20035",55,75,20035,2000,2005,2010,2016,4,"M",1243
"4560","55_75_20038",55,75,20038,2003,2008,2013,0,3,"F",1324
"4561","55_75_20046",55,75,20046,2000,2005,2010,2015,4,"F",3124
"4562","55_75_20051",55,75,20051,2000,2005,2010,2016,4,"F",1234
"4563","55_75_20056",55,75,20056,2002,2007,2012,2018,4,"M",4132
"4564","55_75_20068",55,75,20068,2000,2005,2010,2016,4,"F",1234
"4565","55_75_20070",55,75,20070,2004,2009,2015,0,3,"M",4213
"4566","55_75_20071",55,75,20071,2000,2005,2010,2015,4,"F",1324
"4567","55_75_20072",55,75,20072,2004,2009,2014,0,3,"F",4231
"4568","55_75_20073",55,75,20073,2004,2009,2014,0,3,"F",2341
"4569","55_75_20074",55,75,20074,2001,2006,2011,2017,4,"F",1423
"4570","55_75_20075",55,75,20075,2000,2005,2010,2015,4,"F",1423
"4571","55_75_20086",55,75,20086,2002,2007,2012,2019,4,"F",1234
"4572","55_75_20088",55,75,20088,2003,2008,2013,0,3,"F",2431
"4573","55_75_20092",55,75,20092,2004,2009,2014,0,3,"F",1432
"4574","55_75_20102",55,75,20102,2002,2007,2012,2018,4,"F",1432
"4575","55_75_20104",55,75,20104,2002,2007,2012,2019,4,"F",4213
"4576","55_75_20115",55,75,20115,2004,2009,2014,0,3,"F",3241
"4577","55_75_20123",55,75,20123,2001,2006,2011,2016,4,"F",4213
"4578","55_75_20127",55,75,20127,2000,2005,2010,2015,4,"F",3421
"4579","55_75_20128",55,75,20128,2000,2005,2010,2016,4,"F",1243
"4580","55_75_20130",55,75,20130,2003,2008,2013,2019,4,"F",3412
"4581","55_75_20136",55,75,20136,2000,2005,2010,2016,4,"F",2134
"4582","55_75_20143",55,75,20143,2002,2007,2012,2019,4,"F",4321
"4583","55_75_20153",55,75,20153,2003,2008,2013,0,3,"M",4231
"4584","55_75_20156",55,75,20156,2002,2007,2012,2018,4,"F",3421
"4585","55_75_20165",55,75,20165,2002,2007,2012,2018,4,"F",3412
"4586","55_75_20185",55,75,20185,2002,2007,2012,2018,4,"F",4123
"4587","55_75_20188",55,75,20188,2002,2007,2012,2018,4,"F",4213
"4588","55_75_20191",55,75,20191,2002,2007,2012,2018,4,"M",2341
"4589","55_75_20193",55,75,20193,2002,2007,2012,2019,4,"M",1432
"4590","55_75_20194",55,75,20194,2004,2009,2014,0,3,"F",4123
"4591","55_75_20203",55,75,20203,2004,2009,2014,0,3,"F",3124
"4592","55_75_20206",55,75,20206,2000,2005,2010,2016,4,"M",3124
"4593","55_75_20210",55,75,20210,2003,2008,2013,0,3,"F",1423
"4594","55_75_20214",55,75,20214,2000,2005,2010,2015,4,"F",2341
"4595","55_75_20223",55,75,20223,2002,2007,2012,2018,4,"F",1342
"4596","55_75_20226",55,75,20226,2003,2008,2013,2019,4,"F",4213
"4597","55_75_20230",55,75,20230,2004,2009,2015,0,3,"F",1423
"4598","55_75_20232",55,75,20232,2001,2006,2011,2017,4,"F",3241
"4599","55_75_20233",55,75,20233,2000,2005,2010,2016,4,"F",3421
"4600","55_75_20237",55,75,20237,2004,2009,2014,0,3,"F",1423
"4601","55_75_20239",55,75,20239,2004,2009,2014,0,3,"F",3241
"4602","55_75_20243",55,75,20243,2003,2008,2013,0,3,"F",3214
"4603","55_75_20244",55,75,20244,2000,2005,2010,2015,4,"M",2431
"4604","55_75_20246",55,75,20246,2002,2007,2012,2018,4,"F",4132
"4605","55_75_20247",55,75,20247,2000,2005,2010,2016,4,"F",2431
"4606","55_75_20248",55,75,20248,2001,2006,2011,2017,4,"F",1342
"4607","55_75_20251",55,75,20251,2002,2007,2012,2019,4,"F",4231
"4608","55_75_20254",55,75,20254,2004,2009,2014,0,3,"F",1423
"4609","55_75_20260",55,75,20260,2001,2006,2011,2016,4,"F",3412
"4610","55_75_20264",55,75,20264,2002,2007,2012,2018,4,"F",4213
"4611","55_75_20265",55,75,20265,2004,2009,2014,0,3,"M",1423
"4612","55_75_20266",55,75,20266,2000,2005,2010,2016,4,"M",3124
"4613","55_75_20273",55,75,20273,2000,2005,2010,2016,4,"M",1243
"4614","55_75_20274",55,75,20274,2003,2008,2013,0,3,"M",3241
"4615","55_75_20275",55,75,20275,2004,2009,2014,0,3,"F",4231
"4616","55_75_20281",55,75,20281,2001,2006,2011,2017,4,"M",3412
"4617","55_75_20291",55,75,20291,2004,2009,2014,0,3,"F",3412
"4618","55_75_20308",55,75,20308,2003,2008,2013,0,3,"F",2143
"4619","55_75_20310",55,75,20310,2004,2009,2014,0,3,"F",3421
"4620","55_75_20314",55,75,20314,2000,2005,2010,2015,4,"F",2341
"4621","55_75_20320",55,75,20320,2004,2009,2014,0,3,"M",1423
"4622","55_75_20322",55,75,20322,2002,2007,2012,2018,4,"F",4231
"4623","55_75_20323",55,75,20323,2001,2006,2011,2017,4,"F",3412
"4624","55_75_20329",55,75,20329,2000,2005,2010,2016,4,"F",3421
"4625","55_75_20335",55,75,20335,2003,2008,2013,2019,4,"M",2431
"4626","55_75_20336",55,75,20336,2003,2008,2013,2019,4,"F",2431
"4627","55_75_20337",55,75,20337,2002,2007,2012,2019,4,"F",2143
"4628","55_75_20338",55,75,20338,2001,2006,2011,2017,4,"M",2341
"4629","55_75_20350",55,75,20350,2001,2006,2011,2017,4,"F",2341
"4630","55_75_20351",55,75,20351,2001,2006,2011,2017,4,"F",1234
"4631","55_75_20354",55,75,20354,2002,2007,2012,2019,4,"F",4132
"4632","55_75_20357",55,75,20357,2001,2006,2011,2017,4,"M",3142
"4633","55_75_20358",55,75,20358,2000,2005,2010,2015,4,"M",2341
"4634","55_75_20363",55,75,20363,2001,2006,2011,2017,4,"F",4231
"4635","55_75_20366",55,75,20366,2002,2007,2012,2018,4,"F",3421
"4636","55_75_20368",55,75,20368,2002,2007,2012,2019,4,"F",2143
"4637","55_75_20373",55,75,20373,2004,2009,2014,0,3,"F",1423
"4638","55_75_20375",55,75,20375,2002,2007,2012,2019,4,"F",4312
"4639","55_75_20378",55,75,20378,2000,2005,2010,2016,4,"F",2431
"4640","55_75_20387",55,75,20387,2003,2008,2013,0,3,"F",4231
"4641","55_75_20388",55,75,20388,2003,2008,2013,2019,4,"F",1432
"4642","55_75_20389",55,75,20389,2003,2008,2013,0,3,"M",4213
"4643","55_75_20391",55,75,20391,2003,2008,2013,2019,4,"F",3421
"4644","55_75_20392",55,75,20392,2001,2006,2011,2018,4,"F",3412
"4645","55_75_20394",55,75,20394,2004,2009,2014,0,3,"F",4321
"4646","55_75_20399",55,75,20399,2001,2006,2011,2017,4,"F",1234
"4647","55_75_20410",55,75,20410,2002,2007,2012,2018,4,"F",4231
"4648","55_75_20411",55,75,20411,2004,2009,2015,0,3,"F",3142
"4649","55_75_20420",55,75,20420,2003,2008,2013,0,3,"F",4123
"4650","55_75_20424",55,75,20424,2004,2009,2014,0,3,"F",2314
"4651","55_75_20425",55,75,20425,2001,2006,2011,2018,4,"F",2143
"4652","55_75_20426",55,75,20426,2000,2005,2010,2016,4,"F",2431
"4653","55_75_20433",55,75,20433,2002,2007,2012,2018,4,"F",4123
"4654","55_75_20437",55,75,20437,2001,2006,2011,2017,4,"F",3124
"4655","55_75_20441",55,75,20441,2004,2009,2014,0,3,"F",3214
"4656","55_75_20443",55,75,20443,2003,2008,2013,2019,4,"F",1324
"4657","55_75_20448",55,75,20448,2003,2008,2013,0,3,"M",1432
"4658","55_75_20454",55,75,20454,2004,2009,2014,0,3,"F",4213
"4659","55_75_20462",55,75,20462,2000,2005,2010,2016,4,"F",1342
"4660","55_75_20472",55,75,20472,2003,2008,2013,0,3,"F",1324
"4661","55_75_20479",55,75,20479,2004,2009,2014,0,3,"M",2413
"4662","55_75_20481",55,75,20481,2004,2009,2014,0,3,"M",2143
"4663","55_75_20485",55,75,20485,2002,2007,2012,2018,4,"F",2413
"4664","55_75_20494",55,75,20494,2002,2007,2012,2019,4,"M",4312
"4665","55_75_20497",55,75,20497,2000,2005,2010,2016,4,"M",1423
"4666","55_75_20500",55,75,20500,2003,2008,2013,0,3,"F",1432
"4667","55_75_20511",55,75,20511,2000,2005,2010,2015,4,"F",1243
"4668","55_75_20524",55,75,20524,2003,2008,2013,2019,4,"F",3142
"4669","55_75_20526",55,75,20526,2004,2009,2014,0,3,"F",1324
"4670","55_75_20527",55,75,20527,2000,2005,2010,2016,4,"F",4123
"4671","55_75_20529",55,75,20529,2000,2005,2010,2015,4,"F",1234
"4672","55_75_20531",55,75,20531,2000,2005,2010,2016,4,"F",1432
"4673","55_75_20532",55,75,20532,2000,2005,2010,2015,4,"M",1432
"4674","55_75_20539",55,75,20539,2002,2007,2012,2018,4,"M",4132
"4675","55_75_20542",55,75,20542,2000,2005,2010,2016,4,"F",1342
"4676","55_75_20545",55,75,20545,2003,2008,2013,2019,4,"F",4132
"4677","55_75_20546",55,75,20546,2003,2008,2013,2019,4,"M",2314
"4678","55_75_20555",55,75,20555,2000,2005,2010,2016,4,"M",3421
"4679","55_75_20560",55,75,20560,2001,2006,2011,2017,4,"M",3214
"4680","55_75_20561",55,75,20561,2001,2006,2011,2018,4,"M",1423
"4681","55_75_20562",55,75,20562,2001,2006,2011,2018,4,"F",4213
"4682","55_75_20564",55,75,20564,2000,2005,2010,2016,4,"M",1423
"4683","55_75_20565",55,75,20565,2001,2006,2011,2018,4,"F",1342
"4684","55_75_20567",55,75,20567,2002,2007,2012,2018,4,"F",2134
"4685","55_75_20569",55,75,20569,2003,2008,2013,0,3,"F",1234
"4686","55_75_20570",55,75,20570,2003,2008,2013,0,3,"F",2134
"4687","55_75_20572",55,75,20572,2001,2006,2011,2017,4,"M",2341
"4688","55_75_20573",55,75,20573,2002,2007,2012,2018,4,"F",1234
"4689","55_75_20574",55,75,20574,2001,2006,2011,2016,4,"F",3421
"4690","55_75_20575",55,75,20575,2003,2008,2013,0,3,"M",4123
"4691","55_75_20576",55,75,20576,2003,2008,2013,0,3,"F",1324
"4692","55_75_20577",55,75,20577,2001,2006,2011,2017,4,"F",2431
"4693","55_75_20578",55,75,20578,2004,2009,2014,0,3,"F",2431
"4694","55_75_20579",55,75,20579,2001,2006,2011,2017,4,"F",1324
"4695","55_75_20584",55,75,20584,2000,2005,2010,2015,4,"F",3142
"4696","55_75_20586",55,75,20586,2000,2005,2010,2015,4,"F",1234
"4697","55_75_20587",55,75,20587,2000,2005,2010,2015,4,"F",3142
"4698","55_75_20588",55,75,20588,2000,2005,2010,2016,4,"F",3241
"4699","55_75_20592",55,75,20592,2000,2005,2010,2015,4,"F",1342
"4700","55_75_20593",55,75,20593,2000,2005,2010,2016,4,"F",3412
"4701","55_75_20594",55,75,20594,2000,2005,2010,2015,4,"F",3241
"4702","55_75_20595",55,75,20595,2000,2005,2010,2015,4,"F",1324
"4703","55_75_20596",55,75,20596,2000,2005,2010,2016,4,"F",4231
"4704","55_75_20597",55,75,20597,2000,2005,2010,2015,4,"F",2341
"4705","55_75_20598",55,75,20598,2000,2005,2010,2016,4,"M",2143
"4706","55_75_20599",55,75,20599,2000,2005,2010,2016,4,"M",4231
"4707","55_75_20600",55,75,20600,2000,2005,2010,2015,4,"F",2134
"4708","55_75_20602",55,75,20602,2000,2005,2010,2015,4,"F",1423
"4709","55_75_20603",55,75,20603,2000,2005,2010,2015,4,"F",3142
"4710","55_75_20606",55,75,20606,2000,2005,2010,2016,4,"F",1324
"4711","55_75_20607",55,75,20607,2000,2005,2010,2016,4,"F",2431
"4712","55_75_20608",55,75,20608,2000,2005,2010,2016,4,"F",1342
"4713","55_75_20609",55,75,20609,2001,2006,2011,2018,4,"F",2143
"4714","55_75_20610",55,75,20610,2001,2006,2011,2016,4,"F",2431
"4715","55_75_20611",55,75,20611,2001,2006,2011,2017,4,"F",4213
"4716","55_75_20612",55,75,20612,2001,2006,2011,2017,4,"F",2431
"4717","55_75_20613",55,75,20613,2001,2006,2011,2017,4,"F",2431
"4718","55_75_20614",55,75,20614,2001,2006,2011,2017,4,"F",2341
"4719","55_75_20615",55,75,20615,2001,2006,2011,2017,4,"F",3421
"4720","55_75_20616",55,75,20616,2001,2006,2011,2017,4,"F",3412
"4721","55_75_20617",55,75,20617,2001,2006,2011,2018,4,"F",3142
"4722","55_75_20618",55,75,20618,2001,2006,2011,2017,4,"F",1342
"4723","55_75_20619",55,75,20619,2001,2006,2011,2017,4,"F",2134
"4724","55_75_20621",55,75,20621,2001,2006,2011,2017,4,"F",4231
"4725","55_75_20622",55,75,20622,2001,2006,2011,2016,4,"F",3124
"4726","55_75_20623",55,75,20623,2001,2006,2011,2018,4,"F",3421
"4727","55_75_20624",55,75,20624,2001,2006,2011,2017,4,"M",3412
"4728","55_75_20625",55,75,20625,2001,2006,2011,2017,4,"F",1234
"4729","55_75_20626",55,75,20626,2001,2006,2011,2017,4,"M",1243
"4730","55_75_20627",55,75,20627,2001,2006,2011,2016,4,"M",2341
"4731","55_75_20629",55,75,20629,2001,2006,2011,2017,4,"F",1243
"4732","55_75_20630",55,75,20630,2001,2006,2011,2018,4,"F",3412
"4733","55_75_20631",55,75,20631,2001,2006,2011,2017,4,"F",2134
"4734","55_75_20632",55,75,20632,2001,2006,2011,2016,4,"F",4213
"4735","55_75_20633",55,75,20633,2001,2006,2011,2016,4,"F",3142
"4736","55_75_20634",55,75,20634,2001,2006,2011,2017,4,"F",4213
"4737","55_75_20656",55,75,20656,2000,2005,2010,2016,4,"M",3241
"4738","55_75_20657",55,75,20657,2001,2006,2011,2017,4,"F",1342
"4739","55_75_20658",55,75,20658,2001,2006,2011,2017,4,"F",2134
"4740","55_75_20659",55,75,20659,2002,2007,2012,2019,4,"F",2143
"4741","55_75_20660",55,75,20660,2002,2007,2012,2018,4,"F",4213
"4742","55_75_20661",55,75,20661,2002,2007,2012,2019,4,"F",2431
"4743","55_75_20662",55,75,20662,2002,2007,2012,2018,4,"F",1432
"4744","55_75_20663",55,75,20663,2002,2007,2012,2019,4,"F",4312
"4745","55_75_20664",55,75,20664,2002,2007,2012,2018,4,"F",4213
"4746","55_75_20665",55,75,20665,2002,2007,2012,2019,4,"F",3412
"4747","55_75_20666",55,75,20666,2002,2007,2012,2019,4,"F",2134
"4748","55_75_20667",55,75,20667,2002,2007,2012,2018,4,"F",2413
"4749","55_75_20668",55,75,20668,2002,2007,2012,2018,4,"F",1423
"4750","55_75_20669",55,75,20669,2002,2007,2012,2019,4,"F",4321
"4751","55_75_20671",55,75,20671,2002,2007,2012,2018,4,"F",2143
"4752","55_75_20672",55,75,20672,2002,2007,2012,2019,4,"M",3124
"4753","55_75_20673",55,75,20673,2002,2007,2012,2019,4,"F",1324
"4754","55_75_20674",55,75,20674,2002,2007,2012,2018,4,"F",1243
"4755","55_75_20676",55,75,20676,2002,2007,2012,2018,4,"F",4231
"4756","55_75_20677",55,75,20677,2002,2007,2012,2019,4,"F",2314
"4757","55_75_20678",55,75,20678,2002,2007,2012,2019,4,"F",2134
"4758","55_75_20679",55,75,20679,2003,2008,2013,2019,4,"F",1432
"4759","55_75_20680",55,75,20680,2003,2008,2013,0,3,"F",4312
"4760","55_75_20681",55,75,20681,2003,2008,2013,0,3,"F",3214
"4761","55_75_20682",55,75,20682,2003,2008,2013,0,3,"F",1243
"4762","55_75_20683",55,75,20683,2003,2008,2013,0,3,"F",2431
"4763","55_75_20684",55,75,20684,2003,2008,2013,0,3,"M",1243
"4764","55_75_20686",55,75,20686,2003,2008,2013,0,3,"M",3241
"4765","55_75_20687",55,75,20687,2003,2008,2013,2019,4,"F",3412
"4766","55_75_20689",55,75,20689,2003,2008,2013,0,3,"M",2143
"4767","55_75_20691",55,75,20691,2003,2008,2013,0,3,"M",1423
"4768","55_75_20692",55,75,20692,2003,2008,2013,0,3,"F",4321
"4769","55_75_20693",55,75,20693,2003,2008,2013,0,3,"F",4321
"4770","55_75_20694",55,75,20694,2003,2008,2013,2019,4,"M",2341
"4771","55_75_20695",55,75,20695,2003,2008,2013,0,3,"M",3241
"4772","55_75_20696",55,75,20696,2003,2008,2013,2019,4,"F",3142
"4773","55_75_20697",55,75,20697,2003,2008,2013,0,3,"F",4312
"4774","55_75_20724",55,75,20724,2003,2008,2013,2019,4,"F",2143
"4775","55_75_20725",55,75,20725,2003,2008,2013,0,3,"M",4213
"4776","55_75_20728",55,75,20728,2004,2009,2015,0,3,"F",1243
"4777","55_75_20729",55,75,20729,2004,2009,2014,0,3,"F",2134
"4778","55_75_20730",55,75,20730,2004,2009,2014,0,3,"F",4321
"4779","55_75_20731",55,75,20731,2004,2009,2014,0,3,"F",2431
"4780","55_75_20732",55,75,20732,2004,2009,2014,0,3,"F",3421
"4781","55_75_20733",55,75,20733,2004,2009,2014,0,3,"F",1243
"4782","55_75_20734",55,75,20734,2004,2009,2015,0,3,"F",4321
"4783","55_75_20735",55,75,20735,2004,2009,2014,0,3,"F",3142
"4784","55_75_20736",55,75,20736,2004,2009,2014,0,3,"F",2341
"4785","55_75_20737",55,75,20737,2004,2009,2014,0,3,"F",4231
"4786","55_75_20739",55,75,20739,2004,2009,2014,0,3,"F",2431
"4787","55_75_20740",55,75,20740,2004,2009,2014,0,3,"M",2134
"4788","55_75_20744",55,75,20744,2004,2009,2014,0,3,"M",3421
"4789","55_75_20745",55,75,20745,2004,2009,2015,0,3,"F",2314
"4790","55_75_20746",55,75,20746,2004,2009,2015,0,3,"M",1234
"4791","55_75_20747",55,75,20747,2004,2009,2015,0,3,"F",1243
"4792","55_75_20748",55,75,20748,2004,2009,2014,0,3,"F",2143
"4793","55_75_20749",55,75,20749,2004,2009,2015,0,3,"F",3241
"4794","55_75_20750",55,75,20750,2004,2009,2014,0,3,"F",3142
"4795","55_75_20751",55,75,20751,2004,2009,2014,0,3,"F",2143
"4796","55_75_20753",55,75,20753,2004,2009,2014,0,3,"F",3421
"4797","55_75_20775",55,75,20775,2004,2009,2015,0,3,"M",2413
"4798","55_75_20776",55,75,20776,2004,2009,2015,0,3,"M",1423
"4799","55_75_20779",55,75,20779,2004,2009,2014,0,3,"M",3421
"4800","55_77_20006",55,77,20006,2001,2006,2011,2018,4,"F",3241
"4801","55_77_20011",55,77,20011,2003,2008,2013,2019,4,"M",4123
"4802","55_77_20018",55,77,20018,2000,2005,2010,2016,4,"F",3124
"4803","55_77_20028",55,77,20028,2003,2008,2013,2019,4,"M",3124
"4804","55_77_20029",55,77,20029,2004,2009,2014,0,3,"M",3124
"4805","55_77_20040",55,77,20040,2003,2008,2013,0,3,"M",4123
"4806","55_77_20086",55,77,20086,2001,2006,2011,2017,4,"M",4231
"4807","55_77_20088",55,77,20088,2004,2009,2014,0,3,"F",1423
"4808","55_77_20091",55,77,20091,2003,2008,2013,0,3,"F",2143
"4809","55_77_20092",55,77,20092,2004,2009,2014,0,3,"F",4231
"4810","55_77_20097",55,77,20097,2002,2007,2012,2018,4,"M",4321
"4811","55_77_20101",55,77,20101,2002,2007,2012,2018,4,"M",4321
"4812","55_77_20127",55,77,20127,2002,2007,2012,2018,4,"M",1432
"4813","55_77_20131",55,77,20131,2000,2005,2010,2016,4,"F",4321
"4814","55_77_20143",55,77,20143,2000,2005,2010,2016,4,"F",3142
"4815","55_77_20148",55,77,20148,2000,2005,2010,2015,4,"M",4231
"4816","55_77_20149",55,77,20149,2002,2007,2012,2018,4,"F",3214
"4817","55_77_20151",55,77,20151,2000,2005,2010,2016,4,"M",3241
"4818","55_77_20153",55,77,20153,2001,2006,2011,2017,4,"F",4213
"4819","55_77_20159",55,77,20159,2003,2008,2013,0,3,"F",4312
"4820","55_77_20169",55,77,20169,2000,2005,2010,2015,4,"F",1432
"4821","55_77_20178",55,77,20178,2000,2005,2010,2015,4,"M",4231
"4822","55_77_20182",55,77,20182,2004,2009,2015,0,3,"M",2413
"4823","55_77_20184",55,77,20184,2001,2006,2011,2017,4,"M",3214
"4824","55_77_20185",55,77,20185,2004,2009,2015,0,3,"M",1432
"4825","55_77_20200",55,77,20200,2001,2006,2011,2018,4,"F",3214
"4826","55_77_20201",55,77,20201,2004,2009,2014,0,3,"F",3241
"4827","55_77_20205",55,77,20205,2000,2005,2010,2016,4,"F",1423
"4828","55_77_20208",55,77,20208,2000,2005,2010,2015,4,"F",1324
"4829","55_77_20210",55,77,20210,2001,2006,2011,2017,4,"M",2413
"4830","55_77_20213",55,77,20213,2001,2006,2011,2017,4,"F",2143
"4831","55_77_20222",55,77,20222,2002,2007,2012,2018,4,"M",3412
"4832","55_77_20224",55,77,20224,2002,2007,2012,2019,4,"F",4132
"4833","55_77_20225",55,77,20225,2002,2007,2012,2018,4,"M",2413
"4834","55_77_20226",55,77,20226,2002,2007,2012,2018,4,"F",3412
"4835","55_77_20227",55,77,20227,2002,2007,2012,2018,4,"F",1423
"4836","55_77_20228",55,77,20228,2002,2007,2012,2018,4,"F",1243
"4837","55_77_20229",55,77,20229,2002,2007,2012,2019,4,"F",3124
"4838","55_77_20233",55,77,20233,2003,2008,2013,0,3,"M",2341
"4839","55_77_20234",55,77,20234,2003,2008,2013,0,3,"F",1432
"4840","55_77_20248",55,77,20248,2004,2009,2014,0,3,"F",4231
"4841","55_77_20249",55,77,20249,2004,2009,2015,0,3,"M",2341
"4842","55_77_20254",55,77,20254,2004,2009,2015,0,3,"F",4213
"4843","55_78_20002",55,78,20002,2004,2009,2015,0,3,"F",4231
"4844","55_78_20003",55,78,20003,2002,2007,2012,2019,4,"F",4132
"4845","55_78_20004",55,78,20004,2002,2007,2012,2018,4,"M",2134
"4846","55_78_20006",55,78,20006,2004,2009,2014,0,3,"F",2314
"4847","55_78_20007",55,78,20007,2000,2005,2010,2016,4,"F",1432
"4848","55_78_20010",55,78,20010,2001,2006,2011,2017,4,"F",3412
"4849","55_78_20022",55,78,20022,2004,2009,2014,0,3,"F",1342
"4850","55_78_20030",55,78,20030,2004,2009,2014,0,3,"F",2314
"4851","55_78_20032",55,78,20032,2003,2008,2013,0,3,"F",1234
"4852","55_78_20034",55,78,20034,2001,2006,2011,2016,4,"F",4123
"4853","55_78_20036",55,78,20036,2002,2007,2012,2019,4,"F",2431
"4854","55_78_20042",55,78,20042,2000,2005,2010,2016,4,"F",4312
"4855","55_78_20047",55,78,20047,2000,2005,2010,2016,4,"M",3412
"4856","55_78_20050",55,78,20050,2002,2007,2012,2018,4,"F",2413
"4857","55_78_20051",55,78,20051,2000,2005,2010,2016,4,"F",2431
"4858","55_78_20053",55,78,20053,2000,2005,2010,2016,4,"F",2314
"4859","55_78_20055",55,78,20055,2004,2009,2014,0,3,"F",1432
"4860","55_78_20059",55,78,20059,2002,2007,2012,2019,4,"F",1324
"4861","55_78_20064",55,78,20064,2001,2006,2011,2017,4,"F",1342
"4862","55_78_20069",55,78,20069,2001,2006,2011,2017,4,"F",2431
"4863","55_78_20071",55,78,20071,2002,2007,2012,2019,4,"F",2314
"4864","55_78_20079",55,78,20079,2001,2006,2011,2016,4,"F",1234
"4865","55_78_20085",55,78,20085,2002,2007,2012,2018,4,"F",3421
"4866","55_78_20095",55,78,20095,2004,2009,2015,0,3,"F",3142
"4867","55_78_20098",55,78,20098,2003,2008,2013,0,3,"F",4321
"4868","55_78_20100",55,78,20100,2000,2005,2010,2016,4,"F",1234
"4869","55_78_20101",55,78,20101,2003,2008,2013,0,3,"F",1423
"4870","55_78_20104",55,78,20104,2000,2005,2010,2016,4,"F",4213
"4871","55_78_20106",55,78,20106,2004,2009,2015,0,3,"F",3241
"4872","55_78_20107",55,78,20107,2001,2006,2011,2017,4,"F",2341
"4873","55_78_20110",55,78,20110,2001,2006,2011,2017,4,"F",3214
"4874","55_78_20111",55,78,20111,2003,2008,2013,2019,4,"F",2134
"4875","55_78_20113",55,78,20113,2004,2009,2014,0,3,"F",3412
"4876","55_78_20114",55,78,20114,2000,2005,2010,2016,4,"F",2314
"4877","55_78_20116",55,78,20116,2001,2006,2011,2017,4,"M",2341
"4878","55_78_20120",55,78,20120,2001,2006,2011,2016,4,"F",1234
"4879","55_78_20122",55,78,20122,2004,2009,2014,0,3,"F",3124
"4880","55_78_20123",55,78,20123,2003,2008,2013,2019,4,"F",2413
"4881","55_78_20125",55,78,20125,2000,2005,2010,2015,4,"F",2134
"4882","55_78_20128",55,78,20128,2002,2007,2012,2018,4,"F",1234
"4883","55_78_20141",55,78,20141,2001,2006,2011,2017,4,"M",4132
"4884","55_78_20200",55,78,20200,2001,2006,2011,2017,4,"F",3241
"4885","55_78_20201",55,78,20201,2004,2009,2015,0,3,"F",2431
"4886","55_78_20202",55,78,20202,2001,2006,2011,2018,4,"M",4123
"4887","55_78_20205",55,78,20205,2002,2007,2012,2018,4,"F",1342
"4888","55_78_20206",55,78,20206,2000,2005,2010,2015,4,"F",1423
"4889","55_78_20207",55,78,20207,2000,2005,2010,2015,4,"F",2143
"4890","55_78_20208",55,78,20208,2000,2005,2010,2016,4,"F",2431
"4891","55_78_20209",55,78,20209,2000,2005,2010,2015,4,"F",3142
"4892","55_78_20210",55,78,20210,2000,2005,2010,2015,4,"F",1324
"4893","55_78_20211",55,78,20211,2001,2006,2011,2017,4,"F",4123
"4894","55_78_20212",55,78,20212,2001,2006,2011,2017,4,"F",1342
"4895","55_78_20213",55,78,20213,2001,2006,2011,2017,4,"F",4312
"4896","55_78_20214",55,78,20214,2001,2006,2011,2016,4,"F",3241
"4897","55_78_20215",55,78,20215,2001,2006,2011,2018,4,"F",3124
