...1,KEY,STATECD,COUNTYCD,PLOT,t0,t1,t2,t3,N_REM,CONDITION,subplot_list,SUBKEY
4474,55_73_20527,55,73,20527,2000,2005,2010,2016,4,F,1423,55_73_20527_2000_1
4475,55_73_20530,55,73,20530,2000,2005,2010,2015,4,F,2134,55_73_20530_2000_2
4476,55_73_20538,55,73,20538,2003,2008,2013,2019,4,F,1234,55_73_20538_2003_1
4477,55_73_20543,55,73,20543,2003,2008,2013,0,3,F,1243,55_73_20543_2003_1
4478,55_73_20549,55,73,20549,2004,2009,2015,0,3,M,4132,55_73_20549_2004_4
4479,55_73_20556,55,73,20556,2001,2006,2011,2017,4,M,4321,55_73_20556_2001_4
4480,55_73_20557,55,73,20557,2001,2006,2011,2017,4,M,2431,55_73_20557_2001_2
4481,55_73_20560,55,73,20560,2003,2008,2013,2019,4,M,1234,55_73_20560_2003_1
4482,55_73_20568,55,73,20568,2003,2008,2013,0,3,F,3214,55_73_20568_2003_3
4483,55_73_20571,55,73,20571,2002,2007,2012,2018,4,F,4123,55_73_20571_2002_4
4488,55_73_20598,55,73,20598,2001,2006,2011,2017,4,M,2431,55_73_20598_2001_2
4490,55_73_20605,55,73,20605,2001,2006,2011,2017,4,F,1342,55_73_20605_2001_1
4491,55_73_20620,55,73,20620,2003,2008,2013,2019,4,F,3214,55_73_20620_2003_3
4492,55_73_20621,55,73,20621,2004,2009,2014,0,3,M,1432,55_73_20621_2004_1
4493,55_73_20622,55,73,20622,2002,2007,2012,2019,4,M,4213,55_73_20622_2002_4
4494,55_73_20630,55,73,20630,2004,2009,2014,0,3,F,4312,55_73_20630_2004_4
4495,55_73_20631,55,73,20631,2002,2007,2012,2018,4,F,1423,55_73_20631_2002_1
4496,55_73_20632,55,73,20632,2000,2005,2010,2015,4,F,4312,55_73_20632_2000_4
4497,55_73_20633,55,73,20633,2000,2005,2010,2015,4,F,3124,55_73_20633_2000_3
4499,55_73_20638,55,73,20638,2004,2009,2015,0,3,M,2134,55_73_20638_2004_2
4500,55_73_20641,55,73,20641,2000,2005,2010,2015,4,F,4132,55_73_20641_2000_4
4501,55_73_20643,55,73,20643,2000,2005,2010,2016,4,F,1324,55_73_20643_2000_1
4502,55_73_20645,55,73,20645,2000,2005,2010,2015,4,F,1342,55_73_20645_2000_1
4503,55_73_20646,55,73,20646,2000,2005,2010,2016,4,M,3142,55_73_20646_2000_3
4504,55_73_20648,55,73,20648,2000,2005,2010,2016,4,F,4132,55_73_20648_2000_4
4506,55_73_20662,55,73,20662,2000,2005,2010,2016,4,F,3241,55_73_20662_2000_3
4507,55_73_20665,55,73,20665,2000,2005,2010,2016,4,F,1234,55_73_20665_2000_1
4508,55_73_20667,55,73,20667,2001,2006,2011,2017,4,F,4312,55_73_20667_2001_4
4509,55_73_20669,55,73,20669,2001,2006,2011,2017,4,M,4231,55_73_20669_2001_4
4510,55_73_20671,55,73,20671,2001,2006,2011,2017,4,F,2413,55_73_20671_2001_2
4511,55_73_20674,55,73,20674,2001,2006,2011,2017,4,F,2134,55_73_20674_2001_2
4512,55_73_20677,55,73,20677,2001,2006,2011,2018,4,F,2413,55_73_20677_2001_2
4513,55_73_20681,55,73,20681,2001,2006,2011,2017,4,F,1243,55_73_20681_2001_1
4514,55_73_20684,55,73,20684,2001,2006,2011,2018,4,M,3214,55_73_20684_2001_3
4515,55_73_20686,55,73,20686,2001,2006,2011,2017,4,M,3142,55_73_20686_2001_3
4516,55_73_20687,55,73,20687,2001,2006,2011,2017,4,F,2134,55_73_20687_2001_2
4517,55_73_20689,55,73,20689,2001,2006,2011,2017,4,F,1432,55_73_20689_2001_1
4518,55_73_20691,55,73,20691,2001,2006,2011,2017,4,F,1234,55_73_20691_2001_1
4519,55_73_20719,55,73,20719,2002,2007,2012,2019,4,F,4132,55_73_20719_2002_4
4520,55_73_20723,55,73,20723,2002,2007,2012,2018,4,F,2134,55_73_20723_2002_2
4521,55_73_20727,55,73,20727,2002,2007,2012,2018,4,M,3412,55_73_20727_2002_3
4522,55_73_20730,55,73,20730,2002,2007,2012,2018,4,M,1432,55_73_20730_2002_1
4523,55_73_20732,55,73,20732,2002,2007,2012,2018,4,M,4123,55_73_20732_2002_4
4525,55_73_20735,55,73,20735,2002,2007,2012,2019,4,F,4213,55_73_20735_2002_4
4526,55_73_20737,55,73,20737,2002,2007,2012,2019,4,F,1243,55_73_20737_2002_1
4527,55_73_20742,55,73,20742,2003,2008,2013,0,3,F,4231,55_73_20742_2003_4
4528,55_73_20743,55,73,20743,2003,2008,2013,0,3,F,4213,55_73_20743_2003_4
4529,55_73_20750,55,73,20750,2003,2008,2013,0,3,M,2341,55_73_20750_2003_2
4532,55_73_20754,55,73,20754,2003,2008,2013,0,3,F,1324,55_73_20754_2003_1
4533,55_73_20759,55,73,20759,2003,2008,2013,0,3,F,1243,55_73_20759_2003_1
4535,55_73_20761,55,73,20761,2003,2008,2013,2019,4,F,3421,55_73_20761_2003_3
4537,55_73_20766,55,73,20766,2003,2008,2013,2019,4,F,1342,55_73_20766_2003_1
4539,55_73_20802,55,73,20802,2004,2009,2014,0,3,F,4231,55_73_20802_2004_4
4541,55_73_20804,55,73,20804,2004,2009,2014,0,3,F,3421,55_73_20804_2004_3
4542,55_73_20805,55,73,20805,2004,2009,2015,0,3,F,3214,55_73_20805_2004_3
4544,55_73_20808,55,73,20808,2004,2009,2014,0,3,F,4231,55_73_20808_2004_4
4545,55_73_20812,55,73,20812,2004,2009,2015,0,3,F,4312,55_73_20812_2004_4
4546,55_73_20813,55,73,20813,2004,2009,2014,0,3,F,1234,55_73_20813_2004_1
4547,55_73_20814,55,73,20814,2004,2009,2015,0,3,F,2143,55_73_20814_2004_2
4548,55_73_20815,55,73,20815,2004,2009,2015,0,3,F,3214,55_73_20815_2004_3
4549,55_75_10780,55,75,10780,2004,2009,2014,0,3,F,2134,55_75_10780_2004_2
4550,55_75_20005,55,75,20005,2004,2009,2014,0,3,F,2134,55_75_20005_2004_2
4551,55_75_20010,55,75,20010,2001,2006,2011,2017,4,M,2413,55_75_20010_2001_2
4552,55_75_20013,55,75,20013,2004,2009,2015,0,3,F,1342,55_75_20013_2004_1
4553,55_75_20014,55,75,20014,2002,2007,2012,2019,4,F,1432,55_75_20014_2002_1
4554,55_75_20018,55,75,20018,2002,2007,2012,2018,4,F,1342,55_75_20018_2002_1
4555,55_75_20020,55,75,20020,2000,2005,2010,2015,4,F,4312,55_75_20020_2000_4
4556,55_75_20026,55,75,20026,2001,2006,2011,2016,4,F,2134,55_75_20026_2001_2
4557,55_75_20029,55,75,20029,2002,2007,2012,2018,4,F,3142,55_75_20029_2002_3
4558,55_75_20030,55,75,20030,2001,2006,2011,2017,4,F,1432,55_75_20030_2001_1
4559,55_75_20035,55,75,20035,2000,2005,2010,2016,4,M,1243,55_75_20035_2000_1
4560,55_75_20038,55,75,20038,2003,2008,2013,0,3,F,1324,55_75_20038_2003_1
4561,55_75_20046,55,75,20046,2000,2005,2010,2015,4,F,3124,55_75_20046_2000_3
4562,55_75_20051,55,75,20051,2000,2005,2010,2016,4,F,1234,55_75_20051_2000_1
4564,55_75_20068,55,75,20068,2000,2005,2010,2016,4,F,1234,55_75_20068_2000_1
4565,55_75_20070,55,75,20070,2004,2009,2015,0,3,M,4213,55_75_20070_2004_4
4566,55_75_20071,55,75,20071,2000,2005,2010,2015,4,F,1324,55_75_20071_2000_1
4567,55_75_20072,55,75,20072,2004,2009,2014,0,3,F,4231,55_75_20072_2004_4
4568,55_75_20073,55,75,20073,2004,2009,2014,0,3,F,2341,55_75_20073_2004_2
4569,55_75_20074,55,75,20074,2001,2006,2011,2017,4,F,1423,55_75_20074_2001_1
4570,55_75_20075,55,75,20075,2000,2005,2010,2015,4,F,1423,55_75_20075_2000_1
4571,55_75_20086,55,75,20086,2002,2007,2012,2019,4,F,1234,55_75_20086_2002_1
4572,55_75_20088,55,75,20088,2003,2008,2013,0,3,F,2431,55_75_20088_2003_2
4573,55_75_20092,55,75,20092,2004,2009,2014,0,3,F,1432,55_75_20092_2004_1
4574,55_75_20102,55,75,20102,2002,2007,2012,2018,4,F,1432,55_75_20102_2002_1
4575,55_75_20104,55,75,20104,2002,2007,2012,2019,4,F,4213,55_75_20104_2002_4
4576,55_75_20115,55,75,20115,2004,2009,2014,0,3,F,3241,55_75_20115_2004_3
4577,55_75_20123,55,75,20123,2001,2006,2011,2016,4,F,4213,55_75_20123_2001_4
4578,55_75_20127,55,75,20127,2000,2005,2010,2015,4,F,3421,55_75_20127_2000_3
4579,55_75_20128,55,75,20128,2000,2005,2010,2016,4,F,1243,55_75_20128_2000_1
4580,55_75_20130,55,75,20130,2003,2008,2013,2019,4,F,3412,55_75_20130_2003_3
4581,55_75_20136,55,75,20136,2000,2005,2010,2016,4,F,2134,55_75_20136_2000_2
4582,55_75_20143,55,75,20143,2002,2007,2012,2019,4,F,4321,55_75_20143_2002_4
4583,55_75_20153,55,75,20153,2003,2008,2013,0,3,M,4231,55_75_20153_2003_4
4584,55_75_20156,55,75,20156,2002,2007,2012,2018,4,F,3421,55_75_20156_2002_3
4585,55_75_20165,55,75,20165,2002,2007,2012,2018,4,F,3412,55_75_20165_2002_3
4586,55_75_20185,55,75,20185,2002,2007,2012,2018,4,F,4123,55_75_20185_2002_4
4587,55_75_20188,55,75,20188,2002,2007,2012,2018,4,F,4213,55_75_20188_2002_4
4588,55_75_20191,55,75,20191,2002,2007,2012,2018,4,M,2341,55_75_20191_2002_2
4589,55_75_20193,55,75,20193,2002,2007,2012,2019,4,M,1432,55_75_20193_2002_1
4590,55_75_20194,55,75,20194,2004,2009,2014,0,3,F,4123,55_75_20194_2004_4
4593,55_75_20210,55,75,20210,2003,2008,2013,0,3,F,1423,55_75_20210_2003_1
4594,55_75_20214,55,75,20214,2000,2005,2010,2015,4,F,2341,55_75_20214_2000_2
4595,55_75_20223,55,75,20223,2002,2007,2012,2018,4,F,1342,55_75_20223_2002_1
4596,55_75_20226,55,75,20226,2003,2008,2013,2019,4,F,4213,55_75_20226_2003_4
4598,55_75_20232,55,75,20232,2001,2006,2011,2017,4,F,3241,55_75_20232_2001_3
4600,55_75_20237,55,75,20237,2004,2009,2014,0,3,F,1423,55_75_20237_2004_1
4601,55_75_20239,55,75,20239,2004,2009,2014,0,3,F,3241,55_75_20239_2004_3
4602,55_75_20243,55,75,20243,2003,2008,2013,0,3,F,3214,55_75_20243_2003_3
4603,55_75_20244,55,75,20244,2000,2005,2010,2015,4,M,2431,55_75_20244_2000_2
4604,55_75_20246,55,75,20246,2002,2007,2012,2018,4,F,4132,55_75_20246_2002_4
4605,55_75_20247,55,75,20247,2000,2005,2010,2016,4,F,2431,55_75_20247_2000_2
4606,55_75_20248,55,75,20248,2001,2006,2011,2017,4,F,1342,55_75_20248_2001_1
4607,55_75_20251,55,75,20251,2002,2007,2012,2019,4,F,4231,55_75_20251_2002_4
4608,55_75_20254,55,75,20254,2004,2009,2014,0,3,F,1423,55_75_20254_2004_1
4609,55_75_20260,55,75,20260,2001,2006,2011,2016,4,F,3412,55_75_20260_2001_3
4610,55_75_20264,55,75,20264,2002,2007,2012,2018,4,F,4213,55_75_20264_2002_4
4611,55_75_20265,55,75,20265,2004,2009,2014,0,3,M,1423,55_75_20265_2004_1
4612,55_75_20266,55,75,20266,2000,2005,2010,2016,4,M,3124,55_75_20266_2000_3
4613,55_75_20273,55,75,20273,2000,2005,2010,2016,4,M,1243,55_75_20273_2000_1
4615,55_75_20275,55,75,20275,2004,2009,2014,0,3,F,4231,55_75_20275_2004_4
4616,55_75_20281,55,75,20281,2001,2006,2011,2017,4,M,3412,55_75_20281_2001_3
4617,55_75_20291,55,75,20291,2004,2009,2014,0,3,F,3412,55_75_20291_2004_3
4618,55_75_20308,55,75,20308,2003,2008,2013,0,3,F,2143,55_75_20308_2003_2
4619,55_75_20310,55,75,20310,2004,2009,2014,0,3,F,3421,55_75_20310_2004_3
4620,55_75_20314,55,75,20314,2000,2005,2010,2015,4,F,2341,55_75_20314_2000_2
4621,55_75_20320,55,75,20320,2004,2009,2014,0,3,M,1423,55_75_20320_2004_1
4622,55_75_20322,55,75,20322,2002,2007,2012,2018,4,F,4231,55_75_20322_2002_4
4623,55_75_20323,55,75,20323,2001,2006,2011,2017,4,F,3412,55_75_20323_2001_3
4624,55_75_20329,55,75,20329,2000,2005,2010,2016,4,F,3421,55_75_20329_2000_3
4625,55_75_20335,55,75,20335,2003,2008,2013,2019,4,M,2431,55_75_20335_2003_2
4626,55_75_20336,55,75,20336,2003,2008,2013,2019,4,F,2431,55_75_20336_2003_2
4629,55_75_20350,55,75,20350,2001,2006,2011,2017,4,F,2341,55_75_20350_2001_2
4630,55_75_20351,55,75,20351,2001,2006,2011,2017,4,F,1234,55_75_20351_2001_1
4633,55_75_20358,55,75,20358,2000,2005,2010,2015,4,M,2341,55_75_20358_2000_2
4634,55_75_20363,55,75,20363,2001,2006,2011,2017,4,F,4231,55_75_20363_2001_4
4635,55_75_20366,55,75,20366,2002,2007,2012,2018,4,F,3421,55_75_20366_2002_3
4636,55_75_20368,55,75,20368,2002,2007,2012,2019,4,F,2143,55_75_20368_2002_2
4637,55_75_20373,55,75,20373,2004,2009,2014,0,3,F,1423,55_75_20373_2004_1
4638,55_75_20375,55,75,20375,2002,2007,2012,2019,4,F,4312,55_75_20375_2002_4
4639,55_75_20378,55,75,20378,2000,2005,2010,2016,4,F,2431,55_75_20378_2000_2
4640,55_75_20387,55,75,20387,2003,2008,2013,0,3,F,4231,55_75_20387_2003_4
4641,55_75_20388,55,75,20388,2003,2008,2013,2019,4,F,1432,55_75_20388_2003_1
4642,55_75_20389,55,75,20389,2003,2008,2013,0,3,M,4213,55_75_20389_2003_4
4643,55_75_20391,55,75,20391,2003,2008,2013,2019,4,F,3421,55_75_20391_2003_3
4644,55_75_20392,55,75,20392,2001,2006,2011,2018,4,F,3412,55_75_20392_2001_3
4645,55_75_20394,55,75,20394,2004,2009,2014,0,3,F,4321,55_75_20394_2004_4
4646,55_75_20399,55,75,20399,2001,2006,2011,2017,4,F,1234,55_75_20399_2001_1
4647,55_75_20410,55,75,20410,2002,2007,2012,2018,4,F,4231,55_75_20410_2002_4
4648,55_75_20411,55,75,20411,2004,2009,2015,0,3,F,3142,55_75_20411_2004_3
4649,55_75_20420,55,75,20420,2003,2008,2013,0,3,F,4123,55_75_20420_2003_4
4650,55_75_20424,55,75,20424,2004,2009,2014,0,3,F,2314,55_75_20424_2004_2
4651,55_75_20425,55,75,20425,2001,2006,2011,2018,4,F,2143,55_75_20425_2001_2
4652,55_75_20426,55,75,20426,2000,2005,2010,2016,4,F,2431,55_75_20426_2000_2
4653,55_75_20433,55,75,20433,2002,2007,2012,2018,4,F,4123,55_75_20433_2002_4
4654,55_75_20437,55,75,20437,2001,2006,2011,2017,4,F,3124,55_75_20437_2001_3
4655,55_75_20441,55,75,20441,2004,2009,2014,0,3,F,3214,55_75_20441_2004_3
4656,55_75_20443,55,75,20443,2003,2008,2013,2019,4,F,1324,55_75_20443_2003_1
4657,55_75_20448,55,75,20448,2003,2008,2013,0,3,M,1432,55_75_20448_2003_1
4658,55_75_20454,55,75,20454,2004,2009,2014,0,3,F,4213,55_75_20454_2004_4
4659,55_75_20462,55,75,20462,2000,2005,2010,2016,4,F,1342,55_75_20462_2000_1
4660,55_75_20472,55,75,20472,2003,2008,2013,0,3,F,1324,55_75_20472_2003_1
4662,55_75_20481,55,75,20481,2004,2009,2014,0,3,M,2143,55_75_20481_2004_2
4663,55_75_20485,55,75,20485,2002,2007,2012,2018,4,F,2413,55_75_20485_2002_2
4665,55_75_20497,55,75,20497,2000,2005,2010,2016,4,M,1423,55_75_20497_2000_1
4666,55_75_20500,55,75,20500,2003,2008,2013,0,3,F,1432,55_75_20500_2003_1
4667,55_75_20511,55,75,20511,2000,2005,2010,2015,4,F,1243,55_75_20511_2000_1
4668,55_75_20524,55,75,20524,2003,2008,2013,2019,4,F,3142,55_75_20524_2003_3
4669,55_75_20526,55,75,20526,2004,2009,2014,0,3,F,1324,55_75_20526_2004_1
4670,55_75_20527,55,75,20527,2000,2005,2010,2016,4,F,4123,55_75_20527_2000_4
4671,55_75_20529,55,75,20529,2000,2005,2010,2015,4,F,1234,55_75_20529_2000_1
4672,55_75_20531,55,75,20531,2000,2005,2010,2016,4,F,1432,55_75_20531_2000_1
4673,55_75_20532,55,75,20532,2000,2005,2010,2015,4,M,1432,55_75_20532_2000_1
4675,55_75_20542,55,75,20542,2000,2005,2010,2016,4,F,1342,55_75_20542_2000_1
4676,55_75_20545,55,75,20545,2003,2008,2013,2019,4,F,4132,55_75_20545_2003_4
4677,55_75_20546,55,75,20546,2003,2008,2013,2019,4,M,2314,55_75_20546_2003_2
4678,55_75_20555,55,75,20555,2000,2005,2010,2016,4,M,3421,55_75_20555_2000_3
4679,55_75_20560,55,75,20560,2001,2006,2011,2017,4,M,3214,55_75_20560_2001_3
4680,55_75_20561,55,75,20561,2001,2006,2011,2018,4,M,1423,55_75_20561_2001_1
4681,55_75_20562,55,75,20562,2001,2006,2011,2018,4,F,4213,55_75_20562_2001_4
4682,55_75_20564,55,75,20564,2000,2005,2010,2016,4,M,1423,55_75_20564_2000_1
4683,55_75_20565,55,75,20565,2001,2006,2011,2018,4,F,1342,55_75_20565_2001_1
4684,55_75_20567,55,75,20567,2002,2007,2012,2018,4,F,2134,55_75_20567_2002_2
4685,55_75_20569,55,75,20569,2003,2008,2013,0,3,F,1234,55_75_20569_2003_1
4686,55_75_20570,55,75,20570,2003,2008,2013,0,3,F,2134,55_75_20570_2003_2
4687,55_75_20572,55,75,20572,2001,2006,2011,2017,4,M,2341,55_75_20572_2001_2
4688,55_75_20573,55,75,20573,2002,2007,2012,2018,4,F,1234,55_75_20573_2002_1
4690,55_75_20575,55,75,20575,2003,2008,2013,0,3,M,4123,55_75_20575_2003_4
4691,55_75_20576,55,75,20576,2003,2008,2013,0,3,F,1324,55_75_20576_2003_1
4692,55_75_20577,55,75,20577,2001,2006,2011,2017,4,F,2431,55_75_20577_2001_2
4693,55_75_20578,55,75,20578,2004,2009,2014,0,3,F,2431,55_75_20578_2004_2
4694,55_75_20579,55,75,20579,2001,2006,2011,2017,4,F,1324,55_75_20579_2001_1
4695,55_75_20584,55,75,20584,2000,2005,2010,2015,4,F,3142,55_75_20584_2000_3
4696,55_75_20586,55,75,20586,2000,2005,2010,2015,4,F,1234,55_75_20586_2000_1
4697,55_75_20587,55,75,20587,2000,2005,2010,2015,4,F,3142,55_75_20587_2000_3
4698,55_75_20588,55,75,20588,2000,2005,2010,2016,4,F,3241,55_75_20588_2000_3
4699,55_75_20592,55,75,20592,2000,2005,2010,2015,4,F,1342,55_75_20592_2000_1
4700,55_75_20593,55,75,20593,2000,2005,2010,2016,4,F,3412,55_75_20593_2000_3
4701,55_75_20594,55,75,20594,2000,2005,2010,2015,4,F,3241,55_75_20594_2000_3
4702,55_75_20595,55,75,20595,2000,2005,2010,2015,4,F,1324,55_75_20595_2000_1
4703,55_75_20596,55,75,20596,2000,2005,2010,2016,4,F,4231,55_75_20596_2000_4
4704,55_75_20597,55,75,20597,2000,2005,2010,2015,4,F,2341,55_75_20597_2000_2
4705,55_75_20598,55,75,20598,2000,2005,2010,2016,4,M,2143,55_75_20598_2000_2
4706,55_75_20599,55,75,20599,2000,2005,2010,2016,4,M,4231,55_75_20599_2000_4
4707,55_75_20600,55,75,20600,2000,2005,2010,2015,4,F,2134,55_75_20600_2000_2
4708,55_75_20602,55,75,20602,2000,2005,2010,2015,4,F,1423,55_75_20602_2000_1
4709,55_75_20603,55,75,20603,2000,2005,2010,2015,4,F,3142,55_75_20603_2000_3
4710,55_75_20606,55,75,20606,2000,2005,2010,2016,4,F,1324,55_75_20606_2000_1
4711,55_75_20607,55,75,20607,2000,2005,2010,2016,4,F,2431,55_75_20607_2000_2
4712,55_75_20608,55,75,20608,2000,2005,2010,2016,4,F,1342,55_75_20608_2000_1
4713,55_75_20609,55,75,20609,2001,2006,2011,2018,4,F,2143,55_75_20609_2001_2
4714,55_75_20610,55,75,20610,2001,2006,2011,2016,4,F,2431,55_75_20610_2001_2
4715,55_75_20611,55,75,20611,2001,2006,2011,2017,4,F,4213,55_75_20611_2001_4
4716,55_75_20612,55,75,20612,2001,2006,2011,2017,4,F,2431,55_75_20612_2001_2
4717,55_75_20613,55,75,20613,2001,2006,2011,2017,4,F,2431,55_75_20613_2001_2
4719,55_75_20615,55,75,20615,2001,2006,2011,2017,4,F,3421,55_75_20615_2001_3
4720,55_75_20616,55,75,20616,2001,2006,2011,2017,4,F,3412,55_75_20616_2001_3
4721,55_75_20617,55,75,20617,2001,2006,2011,2018,4,F,3142,55_75_20617_2001_3
4722,55_75_20618,55,75,20618,2001,2006,2011,2017,4,F,1342,55_75_20618_2001_1
4723,55_75_20619,55,75,20619,2001,2006,2011,2017,4,F,2134,55_75_20619_2001_2
4724,55_75_20621,55,75,20621,2001,2006,2011,2017,4,F,4231,55_75_20621_2001_4
4725,55_75_20622,55,75,20622,2001,2006,2011,2016,4,F,3124,55_75_20622_2001_3
4726,55_75_20623,55,75,20623,2001,2006,2011,2018,4,F,3421,55_75_20623_2001_3
4728,55_75_20625,55,75,20625,2001,2006,2011,2017,4,F,1234,55_75_20625_2001_1
4729,55_75_20626,55,75,20626,2001,2006,2011,2017,4,M,1243,55_75_20626_2001_1
4731,55_75_20629,55,75,20629,2001,2006,2011,2017,4,F,1243,55_75_20629_2001_1
4732,55_75_20630,55,75,20630,2001,2006,2011,2018,4,F,3412,55_75_20630_2001_3
4733,55_75_20631,55,75,20631,2001,2006,2011,2017,4,F,2134,55_75_20631_2001_2
4734,55_75_20632,55,75,20632,2001,2006,2011,2016,4,F,4213,55_75_20632_2001_4
4735,55_75_20633,55,75,20633,2001,2006,2011,2016,4,F,3142,55_75_20633_2001_3
4736,55_75_20634,55,75,20634,2001,2006,2011,2017,4,F,4213,55_75_20634_2001_4
4737,55_75_20656,55,75,20656,2000,2005,2010,2016,4,M,3241,55_75_20656_2000_3
4738,55_75_20657,55,75,20657,2001,2006,2011,2017,4,F,1342,55_75_20657_2001_1
4739,55_75_20658,55,75,20658,2001,2006,2011,2017,4,F,2134,55_75_20658_2001_2
4740,55_75_20659,55,75,20659,2002,2007,2012,2019,4,F,2143,55_75_20659_2002_2
4741,55_75_20660,55,75,20660,2002,2007,2012,2018,4,F,4213,55_75_20660_2002_4
4742,55_75_20661,55,75,20661,2002,2007,2012,2019,4,F,2431,55_75_20661_2002_2
4743,55_75_20662,55,75,20662,2002,2007,2012,2018,4,F,1432,55_75_20662_2002_1
4744,55_75_20663,55,75,20663,2002,2007,2012,2019,4,F,4312,55_75_20663_2002_4
4745,55_75_20664,55,75,20664,2002,2007,2012,2018,4,F,4213,55_75_20664_2002_4
4746,55_75_20665,55,75,20665,2002,2007,2012,2019,4,F,3412,55_75_20665_2002_3
4747,55_75_20666,55,75,20666,2002,2007,2012,2019,4,F,2134,55_75_20666_2002_2
4748,55_75_20667,55,75,20667,2002,2007,2012,2018,4,F,2413,55_75_20667_2002_2
4749,55_75_20668,55,75,20668,2002,2007,2012,2018,4,F,1423,55_75_20668_2002_1
4750,55_75_20669,55,75,20669,2002,2007,2012,2019,4,F,4321,55_75_20669_2002_4
4751,55_75_20671,55,75,20671,2002,2007,2012,2018,4,F,2143,55_75_20671_2002_2
4753,55_75_20673,55,75,20673,2002,2007,2012,2019,4,F,1324,55_75_20673_2002_1
4754,55_75_20674,55,75,20674,2002,2007,2012,2018,4,F,1243,55_75_20674_2002_1
4755,55_75_20676,55,75,20676,2002,2007,2012,2018,4,F,4231,55_75_20676_2002_4
4756,55_75_20677,55,75,20677,2002,2007,2012,2019,4,F,2314,55_75_20677_2002_2
4757,55_75_20678,55,75,20678,2002,2007,2012,2019,4,F,2134,55_75_20678_2002_2
4758,55_75_20679,55,75,20679,2003,2008,2013,2019,4,F,1432,55_75_20679_2003_1
4759,55_75_20680,55,75,20680,2003,2008,2013,0,3,F,4312,55_75_20680_2003_4
4760,55_75_20681,55,75,20681,2003,2008,2013,0,3,F,3214,55_75_20681_2003_3
4762,55_75_20683,55,75,20683,2003,2008,2013,0,3,F,2431,55_75_20683_2003_2
4763,55_75_20684,55,75,20684,2003,2008,2013,0,3,M,1243,55_75_20684_2003_1
4764,55_75_20686,55,75,20686,2003,2008,2013,0,3,M,3241,55_75_20686_2003_3
4765,55_75_20687,55,75,20687,2003,2008,2013,2019,4,F,3412,55_75_20687_2003_3
4766,55_75_20689,55,75,20689,2003,2008,2013,0,3,M,2143,55_75_20689_2003_2
4768,55_75_20692,55,75,20692,2003,2008,2013,0,3,F,4321,55_75_20692_2003_4
4769,55_75_20693,55,75,20693,2003,2008,2013,0,3,F,4321,55_75_20693_2003_4
4771,55_75_20695,55,75,20695,2003,2008,2013,0,3,M,3241,55_75_20695_2003_3
4772,55_75_20696,55,75,20696,2003,2008,2013,2019,4,F,3142,55_75_20696_2003_3
4773,55_75_20697,55,75,20697,2003,2008,2013,0,3,F,4312,55_75_20697_2003_4
4774,55_75_20724,55,75,20724,2003,2008,2013,2019,4,F,2143,55_75_20724_2003_2
4775,55_75_20725,55,75,20725,2003,2008,2013,0,3,M,4213,55_75_20725_2003_4
4776,55_75_20728,55,75,20728,2004,2009,2015,0,3,F,1243,55_75_20728_2004_1
4777,55_75_20729,55,75,20729,2004,2009,2014,0,3,F,2134,55_75_20729_2004_2
4778,55_75_20730,55,75,20730,2004,2009,2014,0,3,F,4321,55_75_20730_2004_4
4779,55_75_20731,55,75,20731,2004,2009,2014,0,3,F,2431,55_75_20731_2004_2
4780,55_75_20732,55,75,20732,2004,2009,2014,0,3,F,3421,55_75_20732_2004_3
4781,55_75_20733,55,75,20733,2004,2009,2014,0,3,F,1243,55_75_20733_2004_1
4782,55_75_20734,55,75,20734,2004,2009,2015,0,3,F,4321,55_75_20734_2004_4
4783,55_75_20735,55,75,20735,2004,2009,2014,0,3,F,3142,55_75_20735_2004_3
4784,55_75_20736,55,75,20736,2004,2009,2014,0,3,F,2341,55_75_20736_2004_2
4785,55_75_20737,55,75,20737,2004,2009,2014,0,3,F,4231,55_75_20737_2004_4
4786,55_75_20739,55,75,20739,2004,2009,2014,0,3,F,2431,55_75_20739_2004_2
4787,55_75_20740,55,75,20740,2004,2009,2014,0,3,M,2134,55_75_20740_2004_2
4789,55_75_20745,55,75,20745,2004,2009,2015,0,3,F,2314,55_75_20745_2004_2
4790,55_75_20746,55,75,20746,2004,2009,2015,0,3,M,1234,55_75_20746_2004_1
4791,55_75_20747,55,75,20747,2004,2009,2015,0,3,F,1243,55_75_20747_2004_1
4792,55_75_20748,55,75,20748,2004,2009,2014,0,3,F,2143,55_75_20748_2004_2
4793,55_75_20749,55,75,20749,2004,2009,2015,0,3,F,3241,55_75_20749_2004_3
4794,55_75_20750,55,75,20750,2004,2009,2014,0,3,F,3142,55_75_20750_2004_3
4795,55_75_20751,55,75,20751,2004,2009,2014,0,3,F,2143,55_75_20751_2004_2
4796,55_75_20753,55,75,20753,2004,2009,2014,0,3,F,3421,55_75_20753_2004_3
4797,55_75_20775,55,75,20775,2004,2009,2015,0,3,M,2413,55_75_20775_2004_2
4798,55_75_20776,55,75,20776,2004,2009,2015,0,3,M,1423,55_75_20776_2004_1
4800,55_77_20006,55,77,20006,2001,2006,2011,2018,4,F,3241,55_77_20006_2001_3
4802,55_77_20018,55,77,20018,2000,2005,2010,2016,4,F,3124,55_77_20018_2000_3
4803,55_77_20028,55,77,20028,2003,2008,2013,2019,4,M,3124,55_77_20028_2003_3
4804,55_77_20029,55,77,20029,2004,2009,2014,0,3,M,3124,55_77_20029_2004_3
