LandisData	EcoregionDiameterTable


>>Ecoregion	Species	Age	Diameter
212T poputrem 11003 45.72
212T poputrem 11004 45.722
212T poputrem 11005 45.725
212T poputrem 11006 45.727
212T poputrem 11007 45.73
212T poputrem 11008 45.733
212T poputrem 11009 45.735
212T poputrem 11010 45.738
212T poputrem 11011 45.74
212T poputrem 11012 45.743
212T poputrem 11013 45.745
212T poputrem 11014 45.748
212T poputrem 11015 45.75
212T poputrem 11016 45.753
212T poputrem 11017 45.755
212T poputrem 11018 45.758
212T poputrem 11019 45.761
212T poputrem 11020 45.763
212T poputrem 11021 45.766
212T poputrem 11022 45.768
212T poputrem 11023 45.771
212T poputrem 11024 45.773
212T poputrem 11025 45.776
212T poputrem 11026 45.778
212T poputrem 11027 45.781
212T poputrem 11028 45.784
212T poputrem 11029 45.786
212T poputrem 11030 45.789
212T poputrem 11031 45.791
212T poputrem 11032 45.794
212T poputrem 11033 45.796
212T poputrem 11034 45.799
212T poputrem 11035 45.801
212T poputrem 11036 45.804
212T poputrem 11037 45.806
212T poputrem 11038 45.809
212T poputrem 11039 45.812
212T poputrem 11040 45.814
212T poputrem 11041 45.817
212T poputrem 11042 45.819
212T poputrem 11043 45.822
212T poputrem 11044 45.824
212T poputrem 11045 45.827
212T poputrem 11046 45.829
212T poputrem 11047 45.832
212T poputrem 11048 45.835
212T poputrem 11049 45.837
212T poputrem 11050 45.84
212T poputrem 11051 45.842
212T poputrem 11052 45.845
212T poputrem 11053 45.847
212T poputrem 11054 45.85
212T poputrem 11055 45.852
212T poputrem 11056 45.855
212T poputrem 11057 45.857
212T poputrem 11058 45.86
212T poputrem 11059 45.863
212T poputrem 11060 45.865
212T poputrem 11061 45.868
212T poputrem 11062 45.87
212T poputrem 11063 45.873
212T poputrem 11064 45.875
212T poputrem 11065 45.878
212T poputrem 11066 45.88
212T poputrem 11067 45.883
212T poputrem 11068 45.885
212T poputrem 11069 45.888
212T poputrem 11070 45.891
212T poputrem 11071 45.893
212T poputrem 11072 45.896
212T poputrem 11073 45.898
212T poputrem 11074 45.901
212T poputrem 11075 45.903
212T poputrem 11076 45.906
212T poputrem 11077 45.908
212T poputrem 11078 45.911
212T poputrem 11079 45.914
212T poputrem 11080 45.916
212T poputrem 11081 45.919
212T poputrem 11082 45.921
212T poputrem 11083 45.924
212T poputrem 11084 45.926
212T poputrem 11085 45.929
212T poputrem 11086 45.931
212T poputrem 11087 45.934
212T poputrem 11088 45.936
212T poputrem 11089 45.939
212T poputrem 11090 45.942
212T poputrem 11091 45.944
212T poputrem 11092 45.947
212T poputrem 11093 45.949
212T poputrem 11094 45.952
212T poputrem 11095 45.954
212T poputrem 11096 45.957
212T poputrem 11097 45.959
212T poputrem 11098 45.962
212T poputrem 11099 45.965
212T poputrem 11100 45.967
212T poputrem 11101 45.97
212T poputrem 11102 45.972
212T poputrem 11103 45.975
212T poputrem 11104 45.977
212T poputrem 11105 45.98
212T poputrem 11106 45.982
212T poputrem 11107 45.985
212T poputrem 11108 45.987
212T poputrem 11109 45.99
212T poputrem 11110 45.993
212T poputrem 11111 45.995
212T poputrem 11112 45.998
212T poputrem 11113 46
212T poputrem 11114 46.003
212T poputrem 11115 46.005
212T poputrem 11116 46.008
212T poputrem 11117 46.01
212T poputrem 11118 46.013
212T poputrem 11119 46.015
212T poputrem 11120 46.018
212T poputrem 11121 46.021
212T poputrem 11122 46.023
212T poputrem 11123 46.026
212T poputrem 11124 46.028
212T poputrem 11125 46.031
212T poputrem 11126 46.033
212T poputrem 11127 46.036
212T poputrem 11128 46.038
212T poputrem 11129 46.041
212T poputrem 11130 46.044
212T poputrem 11131 46.046
212T poputrem 11132 46.049
212T poputrem 11133 46.051
212T poputrem 11134 46.054
212T poputrem 11135 46.056
212T poputrem 11136 46.059
212T poputrem 11137 46.061
212T poputrem 11138 46.064
212T poputrem 11139 46.066
212T poputrem 11140 46.069
212T poputrem 11141 46.072
212T poputrem 11142 46.074
212T poputrem 11143 46.077
212T poputrem 11144 46.079
212T poputrem 11145 46.082
212T poputrem 11146 46.084
212T poputrem 11147 46.087
212T poputrem 11148 46.089
212T poputrem 11149 46.092
212T poputrem 11150 46.095
212T poputrem 11151 46.097
212T poputrem 11152 46.1
212T poputrem 11153 46.102
212T poputrem 11154 46.105
212T poputrem 11155 46.107
212T poputrem 11156 46.11
212T poputrem 11157 46.112
212T poputrem 11158 46.115
212T poputrem 11159 46.117
212T poputrem 11160 46.12
212T poputrem 11161 46.123
212T poputrem 11162 46.125
212T poputrem 11163 46.128
212T poputrem 11164 46.13
212T poputrem 11165 46.133
212T poputrem 11166 46.135
212T poputrem 11167 46.138
212T poputrem 11168 46.14
212T poputrem 11169 46.143
212T poputrem 11170 46.145
212T poputrem 11171 46.148
212T poputrem 11172 46.151
212T poputrem 11173 46.153
212T poputrem 11174 46.156
212T poputrem 11175 46.158
212T poputrem 11176 46.161
212T poputrem 11177 46.163
212T poputrem 11178 46.166
212T poputrem 11179 46.168
212T poputrem 11180 46.171
212T poputrem 11181 46.174
212T poputrem 11182 46.176
212T poputrem 11183 46.179
212T poputrem 11184 46.181
212T poputrem 11185 46.184
212T poputrem 11186 46.186
212T poputrem 11187 46.189
212T poputrem 11188 46.191
212T poputrem 11189 46.194
212T poputrem 11190 46.196
212T poputrem 11191 46.199
212T poputrem 11192 46.202
212T poputrem 11193 46.204
212T poputrem 11194 46.207
212T poputrem 11195 46.209
212T poputrem 11196 46.212
212T poputrem 11197 46.214
212T poputrem 11198 46.217
212T poputrem 11199 46.219
212T poputrem 11200 46.222
212T poputrem 11201 46.225
212T poputrem 11202 46.227
212T poputrem 11203 46.23
212T poputrem 11204 46.232
212T poputrem 11205 46.235
212T poputrem 11206 46.237
212T poputrem 11207 46.24
212T poputrem 11208 46.242
212T poputrem 11209 46.245
212T poputrem 11210 46.247
212T poputrem 11211 46.25
212T poputrem 11212 46.253
212T poputrem 11213 46.255
212T poputrem 11214 46.258
212T poputrem 11215 46.26
212T poputrem 11216 46.263
212T poputrem 11217 46.265
212T poputrem 11218 46.268
212T poputrem 11219 46.27
212T poputrem 11220 46.273
212T poputrem 11221 46.275
212T poputrem 11222 46.278
212T poputrem 11223 46.281
212T poputrem 11224 46.283
212T poputrem 11225 46.286
212T poputrem 11226 46.288
212T poputrem 11227 46.291
212T poputrem 11228 46.293
212T poputrem 11229 46.296
212T poputrem 11230 46.298
212T poputrem 11231 46.301
212T poputrem 11232 46.304
212T poputrem 11233 46.306
212T poputrem 11234 46.309
212T poputrem 11235 46.311
212T poputrem 11236 46.314
212T poputrem 11237 46.316
212T poputrem 11238 46.319
212T poputrem 11239 46.321
212T poputrem 11240 46.324
212T poputrem 11241 46.326
212T poputrem 11242 46.329
212T poputrem 11243 46.332
212T poputrem 11244 46.334
212T poputrem 11245 46.337
212T poputrem 11246 46.339
212T poputrem 11247 46.342
212T poputrem 11248 46.344
212T poputrem 11249 46.347
212T poputrem 11250 46.349
212T poputrem 11251 46.352
212T poputrem 11252 46.355
212T poputrem 11253 46.357
212T poputrem 11254 46.36
212T poputrem 11255 46.362
212T poputrem 11256 46.365
212T poputrem 11257 46.367
212T poputrem 11258 46.37
212T poputrem 11259 46.372
212T poputrem 11260 46.375
212T poputrem 11261 46.377
212T poputrem 11262 46.38
212T poputrem 11263 46.383
212T poputrem 11264 46.385
212T poputrem 11265 46.388
212T poputrem 11266 46.39
212T poputrem 11267 46.393
212T poputrem 11268 46.395
212T poputrem 11269 46.398
212T poputrem 11270 46.4
212T poputrem 11271 46.403
212T poputrem 11272 46.405
212T poputrem 11273 46.408
212T poputrem 11274 46.411
212T poputrem 11275 46.413
212T poputrem 11276 46.416
212T poputrem 11277 46.418
212T poputrem 11278 46.421
212T poputrem 11279 46.423
212T poputrem 11280 46.426
212T poputrem 11281 46.428
212T poputrem 11282 46.431
212T poputrem 11283 46.434
212T poputrem 11284 46.436
212T poputrem 11285 46.439
212T poputrem 11286 46.441
212T poputrem 11287 46.444
212T poputrem 11288 46.446
212T poputrem 11289 46.449
212T poputrem 11290 46.451
212T poputrem 11291 46.454
212T poputrem 11292 46.456
212T poputrem 11293 46.459
212T poputrem 11294 46.462
212T poputrem 11295 46.464
212T poputrem 11296 46.467
212T poputrem 11297 46.469
212T poputrem 11298 46.472
212T poputrem 11299 46.474
212T poputrem 11300 46.477
212T poputrem 11301 46.479
212T poputrem 11302 46.482
212T poputrem 11303 46.485
212T poputrem 11304 46.487
212T poputrem 11305 46.49
212T poputrem 11306 46.492
212T poputrem 11307 46.495
212T poputrem 11308 46.497
212T poputrem 11309 46.5
212T poputrem 11310 46.502
212T poputrem 11311 46.505
212T poputrem 11312 46.507
212T poputrem 11313 46.51
212T poputrem 11314 46.513
212T poputrem 11315 46.515
212T poputrem 11316 46.518
212T poputrem 11317 46.52
212T poputrem 11318 46.523
212T poputrem 11319 46.525
212T poputrem 11320 46.528
212T poputrem 11321 46.53
212T poputrem 11322 46.533
212T poputrem 11323 46.536
212T poputrem 11324 46.538
212T poputrem 11325 46.541
212T poputrem 11326 46.543
212T poputrem 11327 46.546
212T poputrem 11328 46.548
212T poputrem 11329 46.551
212T poputrem 11330 46.553
212T poputrem 11331 46.556
212T poputrem 11332 46.558
212T poputrem 11333 46.561
212T poputrem 11334 46.564
212T poputrem 11335 46.566
212T poputrem 11336 46.569
212T poputrem 11337 46.571
212T poputrem 11338 46.574
212T poputrem 11339 46.576
212T poputrem 11340 46.579
212T poputrem 11341 46.581
212T poputrem 11342 46.584
212T poputrem 11343 46.586
212T poputrem 11344 46.589
212T poputrem 11345 46.592
212T poputrem 11346 46.594
212T poputrem 11347 46.597
212T poputrem 11348 46.599
212T poputrem 11349 46.602
212T poputrem 11350 46.604
212T poputrem 11351 46.607
212T poputrem 11352 46.609
212T poputrem 11353 46.612
212T poputrem 11354 46.615
212T poputrem 11355 46.617
212T poputrem 11356 46.62
212T poputrem 11357 46.622
212T poputrem 11358 46.625
212T poputrem 11359 46.627
212T poputrem 11360 46.63
212T poputrem 11361 46.632
212T poputrem 11362 46.635
212T poputrem 11363 46.637
212T poputrem 11364 46.64
212T poputrem 11365 46.643
212T poputrem 11366 46.645
212T poputrem 11367 46.648
212T poputrem 11368 46.65
212T poputrem 11369 46.653
212T poputrem 11370 46.655
212T poputrem 11371 46.658
212T poputrem 11372 46.66
212T poputrem 11373 46.663
212T poputrem 11374 46.666
212T poputrem 11375 46.668
212T poputrem 11376 46.671
212T poputrem 11377 46.673
212T poputrem 11378 46.676
212T poputrem 11379 46.678
212T poputrem 11380 46.681
212T poputrem 11381 46.683
212T poputrem 11382 46.686
212T poputrem 11383 46.688
212T poputrem 11384 46.691
212T poputrem 11385 46.694
212T poputrem 11386 46.696
212T poputrem 11387 46.699
212T poputrem 11388 46.701
212T poputrem 11389 46.704
212T poputrem 11390 46.706
212T poputrem 11391 46.709
212T poputrem 11392 46.711
212T poputrem 11393 46.714
212T poputrem 11394 46.716
212T poputrem 11395 46.719
212T poputrem 11396 46.722
212T poputrem 11397 46.724
212T poputrem 11398 46.727
212T poputrem 11399 46.729
212T poputrem 11400 46.732
212T poputrem 11401 46.734
212T poputrem 11402 46.737
212T poputrem 11403 46.739
212T poputrem 11404 46.742
212T poputrem 11405 46.745
212T poputrem 11406 46.747
212T poputrem 11407 46.75
212T poputrem 11408 46.752
212T poputrem 11409 46.755
212T poputrem 11410 46.757
212T poputrem 11411 46.76
212T poputrem 11412 46.762
212T poputrem 11413 46.765
212T poputrem 11414 46.767
212T poputrem 11415 46.77
212T poputrem 11416 46.773
212T poputrem 11417 46.775
212T poputrem 11418 46.778
212T poputrem 11419 46.78
212T poputrem 11420 46.783
212T poputrem 11421 46.785
212T poputrem 11422 46.788
212T poputrem 11423 46.79
212T poputrem 11424 46.793
212T poputrem 11425 46.796
212T poputrem 11426 46.798
212T poputrem 11427 46.801
212T poputrem 11428 46.803
212T poputrem 11429 46.806
212T poputrem 11430 46.808
212T poputrem 11431 46.811
212T poputrem 11432 46.813
212T poputrem 11433 46.816
212T poputrem 11434 46.818
212T poputrem 11435 46.821
212T poputrem 11436 46.824
212T poputrem 11437 46.826
212T poputrem 11438 46.829
212T poputrem 11439 46.831
212T poputrem 11440 46.834
212T poputrem 11441 46.836
212T poputrem 11442 46.839
212T poputrem 11443 46.841
212T poputrem 11444 46.844
212T poputrem 11445 46.846
212T poputrem 11446 46.849
212T poputrem 11447 46.852
212T poputrem 11448 46.854
212T poputrem 11449 46.857
212T poputrem 11450 46.859
212T poputrem 11451 46.862
212T poputrem 11452 46.864
212T poputrem 11453 46.867
212T poputrem 11454 46.869
212T poputrem 11455 46.872
212T poputrem 11456 46.875
212T poputrem 11457 46.877
212T poputrem 11458 46.88
212T poputrem 11459 46.882
212T poputrem 11460 46.885
212T poputrem 11461 46.887
212T poputrem 11462 46.89
212T poputrem 11463 46.892
212T poputrem 11464 46.895
212T poputrem 11465 46.897
212T poputrem 11466 46.9
212T poputrem 11467 46.903
212T poputrem 11468 46.905
212T poputrem 11469 46.908
212T poputrem 11470 46.91
212T poputrem 11471 46.913
212T poputrem 11472 46.915
212T poputrem 11473 46.918
212T poputrem 11474 46.92
212T poputrem 11475 46.923
212T poputrem 11476 46.926
212T poputrem 11477 46.928
212T poputrem 11478 46.931
212T poputrem 11479 46.933
212T poputrem 11480 46.936
212T poputrem 11481 46.938
212T poputrem 11482 46.941
212T poputrem 11483 46.943
212T poputrem 11484 46.946
212T poputrem 11485 46.948
212T poputrem 11486 46.951
212T poputrem 11487 46.954
212T poputrem 11488 46.956
212T poputrem 11489 46.959
212T poputrem 11490 46.961
212T poputrem 11491 46.964
212T poputrem 11492 46.966
212T poputrem 11493 46.969
212T poputrem 11494 46.971
212T poputrem 11495 46.974
212T poputrem 11496 46.976
212T poputrem 11497 46.979
212T poputrem 11498 46.982
212T poputrem 11499 46.984
212T poputrem 11500 46.987
212T poputrem 11501 46.989
212T poputrem 11502 46.992
212T poputrem 11503 46.994
212T poputrem 11504 46.997
212T poputrem 11505 46.999
212T poputrem 11506 47.002
212T poputrem 11507 47.005
212T poputrem 11508 47.007
212T poputrem 11509 47.01
212T poputrem 11510 47.012
212T poputrem 11511 47.015
212T poputrem 11512 47.017
212T poputrem 11513 47.02
212T poputrem 11514 47.022
212T poputrem 11515 47.025
212T poputrem 11516 47.027
212T poputrem 11517 47.03
212T poputrem 11518 47.033
212T poputrem 11519 47.035
212T poputrem 11520 47.038
212T poputrem 11521 47.04
212T poputrem 11522 47.043
212T poputrem 11523 47.045
212T poputrem 11524 47.048
212T poputrem 11525 47.05
212T poputrem 11526 47.053
212T poputrem 11527 47.056
212T poputrem 11528 47.058
212T poputrem 11529 47.061
212T poputrem 11530 47.063
212T poputrem 11531 47.066
212T poputrem 11532 47.068
212T poputrem 11533 47.071
212T poputrem 11534 47.073
212T poputrem 11535 47.076
212T poputrem 11536 47.078
212T poputrem 11537 47.081
212T poputrem 11538 47.084
212T poputrem 11539 47.086
212T poputrem 11540 47.089
212T poputrem 11541 47.091
212T poputrem 11542 47.094
212T poputrem 11543 47.096
212T poputrem 11544 47.099
212T poputrem 11545 47.101
212T poputrem 11546 47.104
212T poputrem 11547 47.106
212T poputrem 11548 47.109
212T poputrem 11549 47.112
212T poputrem 11550 47.114
212T poputrem 11551 47.117
212T poputrem 11552 47.119
212T poputrem 11553 47.122
212T poputrem 11554 47.124
212T poputrem 11555 47.127
212T poputrem 11556 47.129
212T poputrem 11557 47.132
212T poputrem 11558 47.135
212T poputrem 11559 47.137
212T poputrem 11560 47.14
212T poputrem 11561 47.142
212T poputrem 11562 47.145
212T poputrem 11563 47.147
212T poputrem 11564 47.15
212T poputrem 11565 47.152
212T poputrem 11566 47.155
212T poputrem 11567 47.157
212T poputrem 11568 47.16
212T poputrem 11569 47.163
212T poputrem 11570 47.165
212T poputrem 11571 47.168
212T poputrem 11572 47.17
212T poputrem 11573 47.173
212T poputrem 11574 47.175
212T poputrem 11575 47.178
212T poputrem 11576 47.18
212T poputrem 11577 47.183
212T poputrem 11578 47.186
212T poputrem 11579 47.188
212T poputrem 11580 47.191
212T poputrem 11581 47.193
212T poputrem 11582 47.196
212T poputrem 11583 47.198
212T poputrem 11584 47.201
212T poputrem 11585 47.203
212T poputrem 11586 47.206
212T poputrem 11587 47.208
212T poputrem 11588 47.211
212T poputrem 11589 47.214
212T poputrem 11590 47.216
212T poputrem 11591 47.219
212T poputrem 11592 47.221
212T poputrem 11593 47.224
212T poputrem 11594 47.226
212T poputrem 11595 47.229
212T poputrem 11596 47.231
212T poputrem 11597 47.234
212T poputrem 11598 47.236
212T poputrem 11599 47.239
212T poputrem 11600 47.242
212T poputrem 11601 47.244
212T poputrem 11602 47.247
212T poputrem 11603 47.249
212T poputrem 11604 47.252
212T poputrem 11605 47.254
212T poputrem 11606 47.257
212T poputrem 11607 47.259
212T poputrem 11608 47.262
212T poputrem 11609 47.265
212T poputrem 11610 47.267
212T poputrem 11611 47.27
212T poputrem 11612 47.272
212T poputrem 11613 47.275
212T poputrem 11614 47.277
212T poputrem 11615 47.28
212T poputrem 11616 47.282
212T poputrem 11617 47.285
212T poputrem 11618 47.287
212T poputrem 11619 47.29
212T poputrem 11620 47.293
212T poputrem 11621 47.295
212T poputrem 11622 47.298
212T poputrem 11623 47.3
212T poputrem 11624 47.303
212T poputrem 11625 47.305
212T poputrem 11626 47.308
212T poputrem 11627 47.31
212T poputrem 11628 47.313
212T poputrem 11629 47.316
212T poputrem 11630 47.318
212T poputrem 11631 47.321
212T poputrem 11632 47.323
212T poputrem 11633 47.326
212T poputrem 11634 47.328
212T poputrem 11635 47.331
212T poputrem 11636 47.333
212T poputrem 11637 47.336
212T poputrem 11638 47.338
212T poputrem 11639 47.341
212T poputrem 11640 47.344
212T poputrem 11641 47.346
212T poputrem 11642 47.349
212T poputrem 11643 47.351
212T poputrem 11644 47.354
212T poputrem 11645 47.356
212T poputrem 11646 47.359
212T poputrem 11647 47.361
212T poputrem 11648 47.364
212T poputrem 11649 47.366
212T poputrem 11650 47.369
212T poputrem 11651 47.372
212T poputrem 11652 47.374
212T poputrem 11653 47.377
212T poputrem 11654 47.379
212T poputrem 11655 47.382
212T poputrem 11656 47.384
212T poputrem 11657 47.387
212T poputrem 11658 47.389
212T poputrem 11659 47.392
212T poputrem 11660 47.395
212T poputrem 11661 47.397
212T poputrem 11662 47.4
212T poputrem 11663 47.402
212T poputrem 11664 47.405
212T poputrem 11665 47.407
212T poputrem 11666 47.41
212T poputrem 11667 47.412
212T poputrem 11668 47.415
212T poputrem 11669 47.417
212T poputrem 11670 47.42
212T poputrem 11671 47.423
212T poputrem 11672 47.425
212T poputrem 11673 47.428
212T poputrem 11674 47.43
212T poputrem 11675 47.433
212T poputrem 11676 47.435
212T poputrem 11677 47.438
212T poputrem 11678 47.44
212T poputrem 11679 47.443
